ubuntu@client-measure-n717:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (93519, 70128, 63915, 67120, 53324, 87437, 81696, 20120, 89818, 6348, 63760, 18992, 43365, 17874, 69383, 83686, 31566, 87171, 66563, 96341, 95033, 60432, 37127, 55342, 8444, 46992, 77146, 35659, 88539, 79775, 43919, 11803, 62105, 39780, 87057, 64932, 44601, 72085, 86989, 50984, 8256, 9207, 37952, 57437, 51985, 15100, 87382, 12164, 49758, 12218, 96081, 94636, 34544, 70911, 22997, 94117, 47642, 81082, 64899, 69239, 50169, 85560, 71024, 24010, 9103, 7543, 92821, 26118, 99791, 36000, 17129, 74145, 39559, 75538, 80270, 90073, 10585, 9064, 7196, 66906, 66066, 13075, 66412, 40049, 55898, 30048, 36675, 69883, 35721, 78589, 46401, 24190, 6003, 61353, 30316, 72352, 18130, 89356, 28733, 56504, 47062, 21515, 65797, 49191, 85230, 35156, 92470, 26822, 64358, 88684, 50398, 33568, 10454, 86222, 84564, 56026, 91612, 34024, 67090, 32140, 36881, 10880, 27963, 50630, 32308, 15602, 72006, 87807, 26210, 30200, 23606, 59163, 96159, 71986, 39127, 41036, 19508, 62300, 96360, 30298, 57421, 67981, 94811, 36155, 72052, 13362, 36219, 93761, 63498, 80583, 23607, 84499, 97925, 24080, 43364, 89569, 96966, 62135, 61812, 63145, 31364, 15709, 56188, 65911, 73011, 75281, 36636, 69451, 92759, 33544, 78938, 29120, 11794, 99145, 14209, 22175, 56225, 25243, 27109, 40542)
Average QPS expected = 53036
Timestamp start: 1653227955780
Timestamp end: 1653229756184

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      380.1   249.7    80.4   160.1   185.2   331.5   408.4   459.6   499.4   546.9   615.0   737.3  1146.3  2028.3  7147.6  65873.2    65911
read      364.8   240.9    80.4   161.8   186.7   324.9   392.1   436.0   471.1   515.4   575.2   680.8  1014.4  1926.3  7784.5  72943.1    73011
read      354.3   232.8    86.8   172.1   196.6   318.4   380.7   421.0   452.7   492.0   544.5   630.8   883.6  1744.5  8536.6  75299.7    75281
read      449.6   376.2    80.4   156.2   180.2   380.8   500.6   580.6   648.6   722.0   810.1   960.6  1250.6  2103.2 10186.4  36526.3    36636
read      373.7   240.0    86.8   165.6   191.2   326.6   398.7   448.1   486.9   533.7   595.9   714.0  1086.9  1989.0  6644.9  69578.1    69451
read      344.9   224.1    80.4   167.5   192.5   317.4   371.9   405.9   433.4   468.0   516.9   596.7   841.9  1630.5  7934.4  92753.8    92759
read      451.4   312.6    86.8   170.0   196.8   387.9   502.4   577.7   639.2   711.9   799.1   927.1  1186.3  2392.4 10597.0  33483.8    33544
read      355.8   232.9    80.4   162.6   187.3   323.1   385.4   425.8   457.5   496.8   547.9   635.6   914.1  1957.7  8095.3  78964.1    78938
read      443.2   309.5    86.8   161.3   186.4   389.4   501.7   574.9   633.9   701.9   778.6   894.7  1141.0  2173.6  9012.3  29159.1    29120
read      434.6   356.7    86.8   171.6   200.5   411.3   491.9   536.9   570.0   611.5   667.1   744.5   945.8  4200.8 14070.3  11782.7    11794
read      351.0   227.2    86.8   174.6   198.8   323.1   373.0   404.5   431.1   464.6   511.0   598.8   933.1  2030.9  7439.7  99065.0    99145
read      437.3   345.2    86.8   164.4   190.5   408.7   501.5   555.7   594.0   636.1   686.3   766.4   971.2  4585.7 12837.8  14244.5    14209
read      461.5   370.5    86.8   174.5   201.3   410.5   522.5   593.9   645.8   707.1   777.2   879.2  1108.6  3759.4 12903.4  22091.2    22175
read      405.8   264.7    86.8   167.4   193.5   342.3   433.1   494.2   540.5   597.6   684.9   851.0  1250.9  1933.7  7852.1  56237.5    56225
read      455.0   312.0    86.8   170.4   197.0   399.5   516.2   588.8   644.2   711.0   785.7   896.4  1149.2  3098.4  9472.5  25358.1    25243
read      457.8   362.4    80.4   167.5   194.3   398.6   515.5   590.0   649.6   719.0   797.9   915.7  1165.8  3288.9 12483.3  27068.4    27109
read      451.4   385.3    74.4   157.5   183.2   370.0   492.4   573.3   640.3   726.5   831.6   990.8  1277.7  3612.3 10838.0  40442.1    40542

Total QPS = 53037.0 (95466528 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23580231428 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.48%,100.00%



ubuntu@memcache-server-q8lj:~$ taskset -c 3 sudo python controller.py 
Starting controller
1653227960.86
STARTED: parsec-blackscholes 1653227961.31
STARTED: parsec-fft 1653227961.84
14762
running
running
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653227962.22
[81.8 , 100.0 , 100.0 , 20.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[72.7 , 100.0 , 100.0 , 20.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[63.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 1 1653228026.44
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653228036.83
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 1 1653228046.5
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653228056.53
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 1 1653228066.33
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653228078.69
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 1 1653228080.61
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653228084.3
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 1 1653228086.5
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653228096.43
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 1 1653228116.4
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
fa0e49adbb5743f6548af6a0f3c5d04b7638d043104e0797e7baa577a7f4d93d
MEMCACHED: 2 1653228126.59
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[72.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
EXITED: parsec-fft 214.659165144 1653227961.84
STARTED: parsec-canneal 1653228176.95
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228177.02
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228186.6
[75.0 , 100.0 , 100.0 , 22.2]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228196.4
[33.3 , 100.0 , 44.4 , 33.3]
High priority task: parsec-blackscholes in state exited
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
EXITED: parsec-blackscholes 243.954889059 1653227961.31
STARTED: parsec-ferret 1653228205.61
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228206.41
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228213.48
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228213.74
[54.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228226.47
[28.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228236.87
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[91.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228261.35
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228265.46
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228266.32
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228276.46
[81.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228286.44
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228296.62
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[83.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228356.39
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228381.89
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228383.35
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228385.92
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228386.2
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228386.52
[81.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[60.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228406.44
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228416.55
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228426.38
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228436.77
[55.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228446.4
[11.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228456.54
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[37.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228477.92
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228486.55
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228496.48
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228506.39
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228525.19
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228525.47
[91.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[70.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[62.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228586.38
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228616.46
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228626.81
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228636.46
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228647.66
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228666.49
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228676.57
[37.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228686.43
[91.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 1 1653228716.54
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5ab5cc171bf164e1294925082518d94e2557fb1296f2b4b710e1b39427f1c3ec
MEMCACHED: 2 1653228746.58
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
EXITED: parsec-canneal 581.904822826 1653228176.95
STARTED: parsec-dedup 1653228759.41
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 1 1653228766.47
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 2 1653228776.58
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 1 1653228786.62
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 2 1653228797.16
[72.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 1 1653228806.55
[25.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[28.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 2 1653228826.5
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 1 1653228836.43
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 2 1653228846.5
[90.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
40efcb22ff5d45b49d0f52990b264e3355c4d75e776a67332b3d4096405245f4
MEMCACHED: 1 1653228866.45
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
EXITED: parsec-dedup 113.732054949 1653228759.41
Low exception at exit
e02136b4e15ed6a94cc1b654d130a72fbf0f93a5060dbd9ae9932e514b671fe0
[10.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
e02136b4e15ed6a94cc1b654d130a72fbf0f93a5060dbd9ae9932e514b671fe0
MEMCACHED: 2 1653228886.54
[83.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
e02136b4e15ed6a94cc1b654d130a72fbf0f93a5060dbd9ae9932e514b671fe0
