ubuntu@client-measure-n717:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 4
Random waveform, supplied seed
Total number of intervals = 180 (5002, 54986, 7130, 84290, 17452, 88208, 22877, 72971, 73135, 75186, 55733, 12378, 35768, 18138, 25316, 16286, 70039, 7925, 55700, 30401, 68647, 75977, 38812, 73569, 41545, 15233, 39948, 63492, 68082, 81456, 65924, 9635, 9732, 23037, 94715, 34730, 55405, 7436, 96598, 48830, 98879, 93373, 89615, 6275, 62579, 32621, 55023, 56191, 13630, 75839, 11268, 91542, 95358, 14465, 46522, 68275, 94880, 61112, 65501, 28015, 63771, 6718, 11191, 31233, 94928, 97715, 11135, 39480, 80154, 33026, 5268, 55976, 15291, 67253, 16304, 86493, 77575, 24032, 9375, 12678, 34572, 52641, 11030, 76616, 49936, 54228, 94769, 90660, 99798, 57659, 93618, 26403, 43387, 10044, 39624, 41474, 66593, 39775, 12340, 67852, 19176, 87812, 19141, 72767, 63416, 32230, 24915, 17561, 18091, 99427, 83040, 99355, 25742, 58482, 52445, 39976, 65714, 85849, 86593, 54564, 39577, 14343, 6139, 67434, 15213, 84735, 76404, 96170, 73743, 30666, 57058, 62785, 62130, 73914, 56612, 57338, 99906, 61065, 38132, 41320, 39242, 83059, 26336, 61300, 93660, 65334, 58894, 29662, 5808, 95639, 86335, 85220, 52894, 80911, 31316, 54124, 53152, 62479, 51223, 25168, 99184, 91048, 57941, 82238, 15783, 62638, 72072, 58970, 80048, 65921, 54854, 56548, 40027, 66638, 32005, 48830, 6161, 56344, 17598, 83020)
Average QPS expected = 52310
Timestamp start: 1653223294365
Timestamp end: 1653225094808

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
you must provide one or more flags when using this command
MEMCACHED: 1 1653224295.49
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224305.17
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224315.17
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224325.21
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224345.11
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224385.21
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224415.83
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[57.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[28.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224455.72
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224489.09
[20.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224494.37
you must provide one or more flags when using this command
MEMCACHED: 1 1653224495.28
[28.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224527.16
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224535.08
[30.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224545.3
[90.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[87.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[88.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224585.12
[28.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
EXITED: parsec-freqmine 320.615479946 1653224278.26
High exception at exit
[57.1 , 0.0 , 11.1 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[71.4 , 18.2 , 12.5 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[75.0 , 10.0 , 12.5 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224625.24
you must provide one or more flags when using this command
MEMCACHED: 1 1653224625.47
you must provide one or more flags when using this command
MEMCACHED: 2 1653224625.87
you must provide one or more flags when using this command
MEMCACHED: 1 1653224626.09
you must provide one or more flags when using this command
MEMCACHED: 2 1653224629.1
you must provide one or more flags when using this command
MEMCACHED: 1 1653224629.33
you must provide one or more flags when using this command
MEMCACHED: 2 1653224630.1
you must provide one or more flags when using this command
MEMCACHED: 1 1653224630.71
you must provide one or more flags when using this command
MEMCACHED: 2 1653224631.49
you must provide one or more flags when using this command
MEMCACHED: 1 1653224632.1
you must provide one or more flags when using this command
MEMCACHED: 2 1653224632.87
you must provide one or more flags when using this command
MEMCACHED: 1 1653224633.66
you must provide one or more flags when using this command
MEMCACHED: 2 1653224634.63
you must provide one or more flags when using this command
MEMCACHED: 1 1653224634.86
[62.5 , 0.0 , 0.0 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[40.0 , 10.0 , 0.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224655.09
[57.1 , 50.0 , 14.3 , 12.5]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224661.35
you must provide one or more flags when using this command
MEMCACHED: 2 1653224661.6
you must provide one or more flags when using this command
MEMCACHED: 1 1653224665.02
[40.0 , 18.2 , 11.1 , 27.3]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[28.6 , 10.0 , 10.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[0.0 , 0.0 , 11.1 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[16.7 , 10.0 , 11.1 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224704.97
[42.9 , 33.3 , 12.5 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224706.15
you must provide one or more flags when using this command
MEMCACHED: 2 1653224706.38
you must provide one or more flags when using this command
MEMCACHED: 1 1653224708.3
you must provide one or more flags when using this command
MEMCACHED: 2 1653224708.53
you must provide one or more flags when using this command
MEMCACHED: 1 1653224710.14
you must provide one or more flags when using this command
MEMCACHED: 2 1653224710.37
you must provide one or more flags when using this command
MEMCACHED: 1 1653224714.02
you must provide one or more flags when using this command
MEMCACHED: 2 1653224714.26
you must provide one or more flags when using this command
MEMCACHED: 1 1653224714.5
you must provide one or more flags when using this command
MEMCACHED: 2 1653224714.73
you must provide one or more flags when using this command
MEMCACHED: 1 1653224714.93
[14.3 , 0.0 , 0.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[50.0 , 10.0 , 0.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224734.94
[55.6 , 55.6 , 25.0 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224745.03
[71.4 , 0.0 , 12.5 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[40.0 , 0.0 , 0.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[14.3 , 0.0 , 10.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[18.2 , 0.0 , 0.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224784.97
[62.5 , 55.6 , 14.3 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224795.49
you must provide one or more flags when using this command
MEMCACHED: 2 1653224795.71
[50.0 , 50.0 , 12.5 , 22.2]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224800.93
you must provide one or more flags when using this command
MEMCACHED: 2 1653224801.14
you must provide one or more flags when using this command
MEMCACHED: 1 1653224801.95
you must provide one or more flags when using this command
MEMCACHED: 2 1653224802.18
you must provide one or more flags when using this command
MEMCACHED: 1 1653224802.8
you must provide one or more flags when using this command
MEMCACHED: 2 1653224803.02
you must provide one or more flags when using this command
MEMCACHED: 1 1653224803.64
you must provide one or more flags when using this command
MEMCACHED: 2 1653224803.86
you must provide one or more flags when using this command
MEMCACHED: 1 1653224806.02
you must provide one or more flags when using this command
MEMCACHED: 2 1653224806.25
[42.9 , 50.0 , 12.5 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224807.63
you must provide one or more flags when using this command
MEMCACHED: 2 1653224807.87
you must provide one or more flags when using this command
MEMCACHED: 1 1653224809.84
you must provide one or more flags when using this command
MEMCACHED: 2 1653224810.07
you must provide one or more flags when using this command
MEMCACHED: 1 1653224810.69
you must provide one or more flags when using this command
MEMCACHED: 2 1653224810.92
you must provide one or more flags when using this command
MEMCACHED: 1 1653224813.62
you must provide one or more flags when using this command
MEMCACHED: 2 1653224813.85
you must provide one or more flags when using this command
MEMCACHED: 1 1653224815.01
[55.6 , 10.0 , 0.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224825.28
you must provide one or more flags when using this command
MEMCACHED: 1 1653224825.53
you must provide one or more flags when using this command
MEMCACHED: 2 1653224825.75
[42.9 , 20.0 , 12.5 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224830.18
you must provide one or more flags when using this command
MEMCACHED: 2 1653224830.41
you must provide one or more flags when using this command
MEMCACHED: 1 1653224831.21
you must provide one or more flags when using this command
MEMCACHED: 2 1653224831.43
you must provide one or more flags when using this command
MEMCACHED: 1 1653224831.66
you must provide one or more flags when using this command
MEMCACHED: 2 1653224832.09
you must provide one or more flags when using this command
MEMCACHED: 1 1653224832.33
you must provide one or more flags when using this command
MEMCACHED: 2 1653224832.55
you must provide one or more flags when using this command
MEMCACHED: 1 1653224833.73
you must provide one or more flags when using this command
MEMCACHED: 2 1653224833.97
you must provide one or more flags when using this command
MEMCACHED: 1 1653224834.96
[14.3 , 10.0 , 10.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[50.0 , 18.2 , 11.1 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[42.9 , 0.0 , 20.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[62.5 , 10.0 , 30.0 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[42.9 , 10.0 , 0.0 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[12.5 , 10.0 , 0.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224895.11
[55.6 , 62.5 , 22.2 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224898.59
you must provide one or more flags when using this command
MEMCACHED: 2 1653224898.82
[42.9 , 42.9 , 22.2 , 22.2]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224915.08
[57.1 , 0.0 , 11.1 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224925.05
[33.3 , 28.6 , 12.5 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224928.15
you must provide one or more flags when using this command
MEMCACHED: 2 1653224928.38
you must provide one or more flags when using this command
MEMCACHED: 1 1653224930.53
you must provide one or more flags when using this command
MEMCACHED: 2 1653224930.76
you must provide one or more flags when using this command
MEMCACHED: 1 1653224932.32
you must provide one or more flags when using this command
MEMCACHED: 2 1653224932.56
you must provide one or more flags when using this command
MEMCACHED: 1 1653224934.85
[12.5 , 0.0 , 0.0 , 9.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[62.5 , 0.0 , 0.0 , 18.2]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224957.65
[0.0 , 37.5 , 0.0 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224958.05
you must provide one or more flags when using this command
MEMCACHED: 2 1653224959.01
you must provide one or more flags when using this command
MEMCACHED: 1 1653224959.24
you must provide one or more flags when using this command
MEMCACHED: 2 1653224963.68
you must provide one or more flags when using this command
MEMCACHED: 1 1653224964.27
you must provide one or more flags when using this command
MEMCACHED: 2 1653224964.67
you must provide one or more flags when using this command
MEMCACHED: 1 1653224965.07
[62.5 , 0.0 , 11.1 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224975.07
[42.9 , 50.0 , 0.0 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224980.44
you must provide one or more flags when using this command
MEMCACHED: 2 1653224980.67
you must provide one or more flags when using this command
MEMCACHED: 1 1653224981.09
you must provide one or more flags when using this command
MEMCACHED: 2 1653224981.32
you must provide one or more flags when using this command
MEMCACHED: 1 1653224982.11
you must provide one or more flags when using this command
MEMCACHED: 2 1653224982.34
you must provide one or more flags when using this command
MEMCACHED: 1 1653224983.52
you must provide one or more flags when using this command
MEMCACHED: 2 1653224983.76
you must provide one or more flags when using this command
MEMCACHED: 1 1653224984.93
[66.7 , 11.1 , 30.0 , 22.2]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[50.0 , 10.0 , 27.3 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[72.7 , 10.0 , 0.0 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[28.6 , 18.2 , 11.1 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[80.0 , 10.0 , 11.1 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[37.5 , 10.0 , 0.0 , 25.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[28.6 , 18.2 , 11.1 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[27.3 , 0.0 , 0.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[57.1 , 10.0 , 0.0 , 11.1]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[36.4 , 0.0 , 0.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653225085.07
[57.1 , 42.9 , 25.0 , 36.4]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653225092.19
you must provide one or more flags when using this command
MEMCACHED: 2 1653225092.42
you must provide one or more flags when using this command
MEMCACHED: 1 1653225094.89
[0.0 , 0.0 , 0.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[10.0 , 9.1 , 0.0 , 0.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited



